"Address","Status Code","Status"
"https://sanatkaravani.com/tag/genis-genis-bir-deniz/","200","OK"
"https://sanatkaravani.com/tag/cigdem-aslan/","200","OK"
"https://sanatkaravani.com/tam-70-yil-oldu-yilan-hala-olmedi-yasar-kemal-yilani-oldurseler/","200","OK"
"https://sanatkaravani.com/dunyanin-gunumuzdeki-en-unlu-20-lokasyonu/","200","OK"
"https://sanatkaravani.com/tag/progresif-rock/","200","OK"
"https://sanatkaravani.com/izlemeye-doyamadigimiz-30-cnbc-e-dizisi/","200","OK"
"https://sanatkaravani.com/category/liste/page/2/","200","OK"
"https://sanatkaravani.com/italyanin-az-bilinen-7-sahil-kasabasi/","200","OK"
"https://sanatkaravani.com/izlemeniz-gereken-10-bilim-kurgu-dizisi/","200","OK"
"https://sanatkaravani.com/tarihe-damga-vurmus-en-unlu-20-heykel/","200","OK"
"https://sanatkaravani.com/tum-zamanlarin-en-unlu-20-ressami-ve-populer-tablolari/","200","OK"
"https://sanatkaravani.com/gecmisten-gunumuze-efsanevi-yonetmenler-ve-filmleri/","200","OK"
"https://sanatkaravani.com/category/liste/page/3/","200","OK"
"https://sanatkaravani.com/tag/papa-emeritus/","200","OK"
"https://sanatkaravani.com/tag/ghost-band/","200","OK"
"https://sanatkaravani.com/evreni-anlamaniza-yardimci-olacak-25-populer-bilim-kitabi/","200","OK"
"https://sanatkaravani.com/tag/mimar-sinan/","200","OK"
"https://sanatkaravani.com/tag/istanbul/","200","OK"
"https://sanatkaravani.com/category/bilim/","200","OK"
"https://sanatkaravani.com/author/janberkatici/","200","OK"
"https://sanatkaravani.com/author/safakgulpinar/","200","OK"
"https://sanatkaravani.com/author/alikaptan/","200","OK"
"https://sanatkaravani.com/author/pinardemir/","200","OK"
"https://sanatkaravani.com/author/soykankomurcu/","200","OK"
"https://sanatkaravani.com/author/aslihanyildiz/","200","OK"
"https://sanatkaravani.com/var-olmak-dayanilmaz-bir-agirliktir-kefernahum/","200","OK"
"https://sanatkaravani.com/author/haticeuzunoglu/","200","OK"
"https://sanatkaravani.com/ulasilamayacak-bir-hayalin-pesinden-kosmak-david-lynch/","200","OK"
"https://sanatkaravani.com/olum-huzura-giden-yoldur-the-fountain-kaynak/","200","OK"
"https://sanatkaravani.com/var-olmanin-mutsuzlugu-uzerine-bir-film-sonsuzluk-uzerine/","200","OK"
"https://sanatkaravani.com/filme-gitmeden-once-dune-evreni/","200","OK"
"https://sanatkaravani.com/isigin-getirdigi-olum-the-lighthouse/","200","OK"
"https://sanatkaravani.com/category/fotograf/page/14/","200","OK"
"https://sanatkaravani.com/toplumsal-bellegi-aciga-cikarmak-patrick-zahmann/","200","OK"
"https://sanatkaravani.com/__trashed-3/","200","OK"
"https://sanatkaravani.com/category/sinema/page/2/","200","OK"
"https://sanatkaravani.com/category/fotograf/page/2/","200","OK"
"https://sanatkaravani.com/category/sinema/page/5/","200","OK"
"https://sanatkaravani.com/iyi-fotograflar-hayatin-ozunden-bir-seyler-anlatir-bert-hardy/","200","OK"
"https://sanatkaravani.com/bir-kadinin-huznunu-resme-sigdirmak-bakmak-ve-gormek-arasinda-ramon-casas/","200","OK"
"https://sanatkaravani.com/category/fotograf/page/3/","200","OK"
"https://sanatkaravani.com/category/resim/page/2/","200","OK"
"https://sanatkaravani.com/alexandre-cabanel-ve-dusen-bir-melegi-anlamak/","200","OK"
"https://sanatkaravani.com/unlu-ressamlarin-eserlerini-kolay-anlama-kilavuzu-ii/","200","OK"
"https://sanatkaravani.com/unlu-ressamlarin-eserlerini-kolay-anlama-kilavuzu-i/","200","OK"
"https://sanatkaravani.com/cagdas-turk-resim-tarihi-gelisimi-ressamlar-ve-eserleri/","200","OK"
"https://sanatkaravani.com/pistoletto-ve-yoksul-sanat/","200","OK"
"https://sanatkaravani.com/oglunu-oldurmek-ilya-repin/","200","OK"
"https://sanatkaravani.com/category/resim/page/5/","200","OK"
"https://sanatkaravani.com/category/resim/page/3/","200","OK"
"https://sanatkaravani.com/aya-kendisiyle-birlikte-dunyadan-8-sanatciyi-goturecek-adam-yusaku-maezawa/","200","OK"
"https://sanatkaravani.com/seyredilene-bakmak-leon-gerome/","200","OK"
"https://sanatkaravani.com/memlekette-zelzele-disarida-harp-ben-sana-asigim-sait-faik/","200","OK"
"https://sanatkaravani.com/kusurlarin-guzelligi-kintsugi/","200","OK"
"https://sanatkaravani.com/category/genel/page/2/","200","OK"
"https://sanatkaravani.com/category/tasarim/","200","OK"
"https://sanatkaravani.com/bir-fotografa-tum-yasanmisliklari-sigdirmak-kazuo-kitai/","200","OK"
"https://sanatkaravani.com/vincent-van-goghun-kesik-kulaginin-gizemi/","200","OK"
"https://sanatkaravani.com/fotograf-bir-adanma-bicimidir-artur-pastor/","200","OK"
"https://sanatkaravani.com/japon-sanati-bon-sai/","200","OK"
"https://sanatkaravani.com/arno-gruen-normalligin-deliligi/","200","OK"
"https://sanatkaravani.com/modern-hayati-reddenler-amish-toplumu/","200","OK"
"https://sanatkaravani.com/tiptan-sanata-anatomik-nakis-amber-griffiths/","200","OK"
"https://sanatkaravani.com/sezgi-olmadan-sanat-olmaz-edward-hartwig/","200","OK"
"https://sanatkaravani.com/unlu-klasik-muzik-eserlerinin-uretim-hikayeleri/","200","OK"
"https://sanatkaravani.com/independenta-gore-en-iyi-40-album/","200","OK"
"https://sanatkaravani.com/author/ahuakkaya/page/2/","200","OK"
"https://sanatkaravani.com/erdil-yasaroglunun-ilk-sergisi-oyun/","200","OK"
"https://sanatkaravani.com/ilk-anitsal-nu-heykeli-knidos-afroditi/","200","OK"
"https://sanatkaravani.com/category/sinema/page/3/","200","OK"
"https://sanatkaravani.com/theo-angelopoulosla-sinemasal-zaman-yolculugu/","200","OK"
"https://sanatkaravani.com/sokak-sanatini-mitolojiyle-harmanlayan-ikili-pichi-avo/","200","OK"
"https://sanatkaravani.com/zhanna-kadyrovanin-domestik-heykelleri/","200","OK"
"https://sanatkaravani.com/category/heykel/page/2/","200","OK"
"https://sanatkaravani.com/insanligin-degerlerini-simgeleyen-devasa-eller-lorenzo-quinn/","200","OK"
"https://sanatkaravani.com/tarihi-algiyi-yeniden-sekillendiren-uraldaki-erken-sanat-eseri-shigir-idolu/","200","OK"
"https://sanatkaravani.com/bir-huznun-hikayesi-60-cift-ayakkabi/","200","OK"
"https://sanatkaravani.com/bobinskinin-adasi-etkilesimli-kinetik-heykel/","200","OK"
"https://sanatkaravani.com/tag/fotograf-yarismasi/","200","OK"
"https://sanatkaravani.com/tag/siena/","200","OK"
"https://sanatkaravani.com/category/muzik/page/3/","200","OK"
"https://sanatkaravani.com/tag/haruki-murakami/","200","OK"
"https://sanatkaravani.com/tag/oscars/","200","OK"
"https://sanatkaravani.com/category/muzik/page/2/","200","OK"
"https://sanatkaravani.com/tag/drive-my-car/","200","OK"
"https://sanatkaravani.com/ey-kor-ac-gozunu-de-duslerden-uyan-ihsan-oktay-anar/","200","OK"
"https://sanatkaravani.com/b-russell-mutlu-olmak-hala-mumkun-mudur/","200","OK"
"https://sanatkaravani.com/hayat-yolunda-dumenini-kiran-bir-denizci-martin-eden/","200","OK"
"https://sanatkaravani.com/kendi-pesimi-bile-biraktim-sait-faik-abasiyanik/","200","OK"
"https://sanatkaravani.com/author/figencelebi/page/2/","200","OK"
"https://sanatkaravani.com/butun-omrum-bir-mercimek-corbasina-fedadir-knut-hamsun/","200","OK"
"https://sanatkaravani.com/yasamak-yeterince-zor-olmekse-buyuk-is-john-fante/","200","OK"
"https://sanatkaravani.com/sonuna-kadar-git-be-insan-zorba/","200","OK"
"https://sanatkaravani.com/tag/matt-haig/","200","OK"
"https://sanatkaravani.com/tag/gece-yarisi-kutuphanesi/","200","OK"
"https://sanatkaravani.com/her-kadinin-gonlunde-bir-fasist-yatar-sylvia-plath/","200","OK"
"https://sanatkaravani.com/tag/sylvia-plath/","200","OK"
"https://sanatkaravani.com/tag/queen/","200","OK"
"https://sanatkaravani.com/neyiz-biz-insan-mi-hayvan-mi-william-golding/","200","OK"
"https://sanatkaravani.com/tag/kool-and-the-gang/","200","OK"
"https://sanatkaravani.com/tag/abba/","200","OK"
"https://sanatkaravani.com/tag/bee-gees/","200","OK"
"https://sanatkaravani.com/tag/boney-m/","200","OK"
"https://sanatkaravani.com/ey-tanri-ne-yazik-ki-sana-yabancidir-benim-aglamalarim-furug-ferruhzad/","200","OK"
"https://sanatkaravani.com/tag/modern-talking/","200","OK"
"https://sanatkaravani.com/author/kubragaburga/page/2/","200","OK"
"https://sanatkaravani.com/osmanlida-bati-tiyatrosunun-tarihi-ve-gelisimi/","200","OK"
"https://sanatkaravani.com/iskandinav-norse-mitolojisi-baslica-tanrilar-tanricalar-ve-efsaneler/","200","OK"
"https://sanatkaravani.com/fevkalade-doneme-mustesna-bakis-kulup/","200","OK"
"https://sanatkaravani.com/category/tiyatro/","200","OK"
"https://sanatkaravani.com/author/kubragaburga/page/7/","200","OK"
"https://sanatkaravani.com/author/kubragaburga/page/3/","200","OK"
"https://sanatkaravani.com/tag/kurt-cobain/","200","OK"
"https://sanatkaravani.com/tag/metallica/","200","OK"
"https://sanatkaravani.com/tag/iron-maiden/","200","OK"
"https://sanatkaravani.com/tag/mario-de-biasi/","200","OK"
"https://sanatkaravani.com/tag/italyan-yeni-gercekciligi/","200","OK"
"https://sanatkaravani.com/author/aylinasar/page/3/","200","OK"
"https://sanatkaravani.com/author/aylinasar/page/2/","200","OK"
"https://sanatkaravani.com/tag/grunge/","200","OK"
"https://sanatkaravani.com/tag/eddie-vedder/","200","OK"
"https://sanatkaravani.com/aynanin-soylediklerine-kulak-ver-persona/","200","OK"
"https://sanatkaravani.com/tag/humanist-fotografcilik/","200","OK"
"https://sanatkaravani.com/tag/sabine-weiss/","200","OK"
"https://sanatkaravani.com/tanrinin-yarattigi-sonsuzluk-zaman/","200","OK"
"https://sanatkaravani.com/tag/kadin-fotografci/","200","OK"
"https://sanatkaravani.com/pasif-bir-nihilizm-bicimi-olarak-oblomovluk/","200","OK"
"https://sanatkaravani.com/bu-siirin-bitmesini-istemiyorum-mahmud-dervis/","200","OK"
